0.754007	0.139286	-0.641928
-0.0153807	-0.139741	0.990069
-0.0162772	0.793247	0.608682
0.0247043	-0.0542415	0.998222
-0.176735	0.0992584	-0.979241
-0.884919	-0.422597	-0.195783
0.075473	-0.0390011	-0.996385
0.600094	0.006231	0.799905
-0.430212	0.420321	-0.798904
0.115668	0.987701	0.105201
-0.964822	0.0691328	-0.253654
0.0766462	-0.866832	0.492673
0.304023	0.263161	0.915596
-0.843053	-0.120569	0.524142
0.39789	0.710521	-0.580383
-0.791924	-0.323424	-0.517932
0.294256	-0.908081	0.297997
0.833895	-0.545198	0.0858953
-0.395755	-0.0386314	-0.917543
0.349529	0.92961	0.116851
0.698895	0.116699	0.705639
0.375342	0.0447101	0.925807
0.715725	0.524074	-0.461609
0.098584	-0.135878	-0.985809
0.0140565	0.0233451	0.999629
-0.196069	0.125507	-0.972525
0.0708501	0.997467	-0.00631292
0.117066	0.24544	0.962317
-0.793876	0.230247	-0.562803
0.827742	0.432801	0.357109
0.0702083	0.0585242	-0.995814
-0.537662	-0.839324	0.0803346
-0.48389	-0.0905357	-0.870433
-0.594411	0.761677	-0.257921
0.343753	0.859442	0.378408
-0.173828	-0.225594	-0.958588
0.985175	0.0930319	0.144135
0.064438	0.37084	0.926458
0.672528	-0.197712	-0.713173
0.0643642	0.0129979	-0.997842
0.407434	-0.14062	0.902344
0.228243	-0.0649436	-0.971436
0.0764932	-0.0159808	-0.996942
-0.901723	0.421665	-0.0953617
0.449899	0.339524	-0.826023
0.0509205	-0.00627484	0.998683
0.00501672	0.00845814	-0.999952
-0.817152	0.244238	0.522121
-0.57485	-0.374032	0.727769
0.694554	0.175179	0.697787
0.445542	0.275102	0.851946
-0.219257	-0.421605	-0.879873
0.373777	-0.87001	0.321516
-0.591482	0.670905	0.447254
-0.385455	0.77914	-0.494334
-0.409182	0.52394	0.747032
0.440661	0.155909	-0.884031
0.549956	0.186052	0.814207
0.69656	0.138599	0.703985
-0.674699	0.0593232	-0.735705
-0.0498878	-0.80639	0.589276
-0.267169	0.0580631	0.961899
-0.481676	-0.460538	0.745582
0.666031	-0.11068	0.737667
0.491624	0.186086	-0.850692
-0.399732	0.652919	-0.643359
-0.266346	-0.415038	-0.869944
-0.544019	0.455896	-0.704416
-0.0282445	-0.466738	0.883944
-0.45713	-0.403963	0.792367
-0.485141	0.0289521	0.873956
0.124528	0.0567561	-0.990591
-0.133373	0.990603	0.0302835
-0.689035	-0.353659	0.632578
0.248549	0.00221837	-0.968617
0.427275	-0.656541	-0.621603
-0.721542	0.384565	0.575749
0.20145	-0.27785	-0.939264
0.463634	-0.553614	-0.691777
-0.0933337	-0.384404	0.918435
0.00763018	0.0401096	-0.999166
-0.56888	-0.613083	0.548182
-0.349366	-0.492959	0.796828
-0.147921	0.346377	0.92636
-0.858268	-0.498436	0.122218
-0.853383	0.484049	-0.19348
0.435731	-0.626569	-0.646181
-0.445531	0.197539	0.873201
-0.533331	-0.235207	0.812549
-0.0449724	0.957301	0.285575
-0.154294	-0.809684	0.56622
0.099273	-0.216362	-0.971253
-0.383025	0.307109	0.871192
0.155528	-0.0875865	-0.983941
-0.0277687	0.0799064	0.996416
-0.0142378	0.0239022	-0.999613
0.00480883	0.147015	-0.989123
0.633335	0.455872	-0.625353
-0.801396	0.519967	0.295632
-0.713192	-0.406195	-0.571282
-0.929711	0.113106	-0.350491
-0.334599	0.6406	0.69114
0.298087	-0.72622	-0.619474
-0.218354	-0.00897673	-0.975828
0.0863049	0.0505526	0.994985
-0.00168643	0.282581	-0.959242
0.0215469	-0.0271164	0.9994
-0.145667	-0.146133	-0.978482
-0.573046	-0.0652707	0.81692
-0.705861	-0.707399	-0.0367016
0.112209	0.238752	0.964576
0.41699	0.0377127	-0.908129
-0.6068	-0.585125	-0.53798
-0.0290778	0.437048	-0.898968
0.808172	-0.58456	-0.0717428
-0.523968	0.434212	-0.732746
0.322896	0.278169	0.904633
0.958027	0.279001	0.0658997
-0.964511	-0.111733	-0.239236
0.78832	0.39753	-0.469597
0.0479949	-0.0635788	-0.996822
0.817834	-0.575104	-0.0200721
0.151478	-0.277724	0.948643
-0.247823	0.944906	0.213859
0.590513	0.761909	0.266061
0.705273	0.0760804	0.704842
-0.593645	0.603458	-0.532376
-0.0862466	-0.0607632	-0.994419
-0.781634	-0.588105	0.207799
-0.0487326	0.162888	0.98544
0.641785	0.642471	0.41874
0.211825	0.0765808	0.974303
0.0643343	-0.21277	-0.974982
0.433575	-0.674549	-0.597491
0.0405773	0.671303	-0.740071
0.0147126	0.694426	-0.719414
0.425205	0.388771	-0.817348
0.831598	0.0776424	0.549924
-0.264484	0.0762596	0.96137
0.486995	0.202826	-0.849528
-0.368601	-0.815392	-0.446396
0.0123964	-0.0368158	0.999245
0.535221	0.223821	0.81452
-0.448837	0.536835	-0.714391
-0.114387	0.391083	-0.91322
-0.312492	-0.947592	0.0664644
0.0253136	-0.00313915	-0.999675
-0.391807	-0.0879499	0.915834
-0.278172	-0.0188396	0.960347
0.993752	-0.0294141	0.107664
0.906813	0.410833	-0.0943761
-0.187819	-0.330982	-0.924757
-0.0180287	-0.999203	0.0356143
-0.191488	0.157888	-0.968712
0.134182	0.440641	0.887598
-0.685728	0.660658	0.305464
-0.043414	-0.205821	0.977626
-0.711388	0.133822	0.689941
-0.177642	0.0971502	0.979288
-0.450946	-0.152783	0.879378
-0.0130087	-0.0103618	0.999862
-0.21245	0.963409	-0.163426
0.099825	0.977595	0.185319
-0.00502004	-0.936046	0.351841
-0.682947	0.349658	0.641344
-0.832773	0.251712	-0.493083
0.302741	-0.749245	0.589051
0.207281	-0.380174	0.901389
-0.425756	-0.440391	0.790435
0.878869	-0.328693	0.34576
-0.604753	0.38755	-0.695757
0.677161	0.0180918	-0.735612
0.907835	-0.206403	-0.365012
-0.160208	0.129598	0.978539
0.305687	0.222317	0.925814
-0.429917	0.0981278	-0.89752
-0.0199842	-0.0690581	-0.997412
0.764863	0.561412	0.315914
-0.241335	-0.827186	0.507465
-0.475922	-0.203917	0.855521
0.758785	-0.117911	-0.64058
-0.477098	0.769129	-0.425227
-0.39396	-0.445922	-0.80371
-0.965907	0.258495	0.0142721
-0.894151	0.0720455	-0.441931
0.47432	0.869978	-0.134758
-0.124552	0.225317	0.966291
-0.856877	0.240174	-0.456156
0.562412	-0.660206	0.497816
0.145757	-0.594461	0.790804
0.0215575	-0.278195	-0.960283
-0.0363098	0.584098	-0.810871
0.173956	0.372435	-0.911609
-0.0497067	0.234606	-0.970819
-0.115007	0.699462	-0.705356
0.107099	-0.389748	-0.914673
0.77371	0.25617	-0.57944
-0.720433	0.0208737	-0.69321
-0.799514	0.530733	-0.281246
-0.875253	0.233207	-0.42373
0.847579	0.394148	-0.355327
-0.129362	0.927419	0.350942
-0.742126	0.5941	-0.310313
-0.0901509	0.378484	-0.921207
0.0803284	0.0642203	0.994697
0.755666	0.054977	0.652645
-0.523364	0.536829	0.661744
-0.061055	0.423705	-0.90374
-0.825816	-0.538803	-0.16649
-0.673499	0.588207	-0.447673
0.302706	-0.412342	0.859269
0.349118	0.114106	0.930106
-0.403357	0.697493	-0.59229
-0.137651	-0.909589	-0.392046
-0.0396153	0.702047	0.711028
-0.649094	0.597471	-0.470855
0.654535	0.429331	-0.622301
-0.0162347	-0.0545933	-0.998377
-0.264339	-0.0193381	-0.964236
-0.605803	0.791395	0.0818319
0.888773	-0.325453	0.322742
0.792787	0.14748	0.591386
-0.646691	-0.093932	0.756946
0.626438	0.0662719	-0.776649
-0.20534	-0.101047	-0.97346
0.044142	0.379553	-0.924116
0.533992	-0.527725	-0.660574
0.465198	-0.805022	-0.368145
-0.107419	0.130901	0.985559
0.0368271	-0.0340745	-0.998741
-0.376536	0.510463	-0.773077
0.450902	-0.312255	-0.836172
0.12431	-0.0662141	0.990032
-0.806023	0.201063	-0.556687
0.514037	-0.739864	0.434012
-0.277732	-0.471239	-0.837137
-0.29904	-0.015972	-0.954107
-0.240109	-0.0588439	-0.968961
-0.989074	-0.0514123	-0.138167
-0.639995	-0.641736	0.422589
0.3607	0.716767	0.596775
0.35986	-0.740839	0.567149
-0.859434	-0.242501	-0.450073
-0.42399	-0.665365	0.614428
-0.291016	0.413709	0.862644
-0.145872	0.0250157	-0.988987
-0.464078	0.86824	-0.175472
-0.200086	0.906598	-0.371546
-0.636776	0.553339	-0.536966
0.131792	-0.136576	0.981824
0.569373	-0.72372	-0.389929
0.617501	-0.415273	-0.668013
0.892092	0.173577	-0.417184
-0.737628	-0.673759	0.0441896
-0.249722	0.150684	-0.956521
0.0104376	-0.00346069	0.99994
-0.613132	-0.746855	0.257444
-0.427187	0.659113	-0.618936
-0.107769	0.384111	0.916976
-0.580449	-0.603663	0.546508
-0.429369	0.566893	0.703046
0.188439	-0.0324588	-0.981548
-0.870919	0.196122	0.450595
-0.207786	0.884132	-0.418492
-0.0802236	-0.130302	-0.988223
0.251538	0.770616	0.585559
0.916633	0.134816	-0.376308
0.0390562	0.973735	0.224309
0.286121	0.930725	0.227783
-0.189101	0.309818	0.931801
0.410934	-0.158899	0.897711
0.950097	0.242435	-0.196321
-0.0077267	0.12634	-0.991957
0.229203	-0.714213	-0.661337
-0.138495	-0.98919	-0.0481994
0.00173431	0.155384	-0.987853
0.275256	-0.841289	-0.465259
-0.147469	0.0404645	0.988239
0.724874	-0.0471054	-0.687269
-0.380035	-0.0693465	0.922369
-0.284117	-0.500825	0.817589
0.480555	-0.838076	-0.258255
0.00546022	0.00500109	-0.999973
-0.74662	-0.0937608	0.65861
-0.87984	-0.08374	0.467835
0.071337	0.612767	0.787037
0.13648	0.980283	0.142891
0.0329297	0.847364	-0.529991
-0.549813	-0.0863763	-0.83081
-0.555187	0.810473	0.186821
-0.0187957	-0.00769258	0.999794
0.771505	-0.630971	0.0815765
0.875353	-0.290659	-0.38636
0.0382011	-0.35125	-0.935502
-0.874371	-0.483663	0.0393164
0.00158233	-0.134092	0.990968
0.180086	-0.162782	0.970088
-0.248251	0.295775	0.922436
-0.649588	0.759628	-0.0316377
-0.440674	0.231297	0.867357
0.0723491	-0.0787994	0.994262
0.800256	0.315612	0.509882
-0.00154595	0.00125918	0.999998
-0.644079	-0.730845	0.225893
0.0255612	0.225576	0.97389
0.204574	-0.618701	-0.758524
-0.114567	-0.640337	-0.759502
-0.170901	-0.696804	0.696604
-0.455673	0.625076	-0.633752
0.141018	-0.21288	-0.966848
-0.348588	-0.0482393	0.936034
0.959491	-0.149595	0.238742
0.299813	0.0636049	0.951875
-0.383861	0.806272	0.450084
-0.536109	0.586719	-0.606916
-0.00288363	-0.89533	-0.445393
-0.0260391	0.417123	-0.908477
0.00276262	-0.0469213	-0.998895
0.344861	0.107003	-0.932535
0.959837	0.0699201	-0.271705
-0.0462955	-0.314298	0.948195
-0.866386	0.342923	0.363015
0.175209	0.70766	-0.684485
-0.654967	0.483788	0.580488
0.551586	-0.808994	-0.203178
-0.4077	0.286786	0.866911
-0.885574	-0.114946	0.45005
0.794644	0.0840317	-0.601232
-0.878601	-0.382011	0.286579
0.041719	-0.0304137	-0.998666
0.00662734	0.0243868	0.999681
-0.548333	0.742709	0.384337
0.600457	-0.738885	0.305779
0.761007	0.0536746	0.646519
-0.428162	-0.130588	-0.894217
0.306527	0.697509	0.647705
0.977677	-0.209324	-0.0181992
-0.154327	-0.0696206	0.985564
0.308925	-0.368118	-0.876958
-0.569691	-0.393115	0.721742
0.424739	0.685652	0.591166
-0.695527	-0.662954	0.27701
-0.466532	-0.804777	-0.366991
-0.0397452	0.0517116	0.997871
-0.547413	0.828191	-0.120161
-0.770972	0.612953	0.17289
-0.749926	0.00281095	-0.661516
0.386841	-0.395004	0.833262
-0.049607	0.60598	0.793931
-0.204871	0.376436	-0.903507
0.394984	0.617816	-0.67992
0.150125	-0.746726	0.647968
-0.827276	-0.473214	0.302792
0.719374	-0.376376	0.583817
-0.239203	-0.131819	0.96198
-0.219299	0.281725	0.934098
-0.447159	-0.742326	0.499
0.861307	-0.0827629	-0.501299
-0.678343	-0.151427	0.718972
0.00132841	-0.00349214	-0.999993
-0.565088	0.0196804	0.824796
-0.317293	-0.888419	0.331718
0.239554	-0.309346	0.920282
0.68211	-0.625733	0.378398
-0.0290902	0.970217	0.240483
0.557093	0.348298	0.75388
0.0281802	-0.00634325	-0.999583
-0.162015	0.484549	-0.85963
-0.298903	-0.283314	-0.911257
-0.544293	0.138692	0.827351
0.0963919	0.631389	0.769452
-0.239943	0.0537281	-0.969299
-0.241926	0.631317	-0.736825
0.435383	-0.0776218	0.896893
0.85788	-0.460874	-0.227237
0.364445	0.034207	0.930597
0.463135	-0.733848	-0.496965
-0.504378	-0.481458	-0.716799
-0.0416331	-0.020644	-0.99892
-0.897451	0.0908202	0.431663
0.266307	-0.374526	0.88815
-0.518871	0.341881	-0.783511
-0.333802	-0.717696	0.611137
-0.377871	-0.402938	0.833579
0.231687	0.269598	-0.934686
-0.111851	-0.021254	0.993498
-0.17828	-0.686665	0.704775
0.838286	0.0635223	0.541518
-0.227931	0.260466	0.938192
-0.085193	-0.968011	0.236003
0.265443	0.812948	-0.51832
0.20462	0.420799	0.883776
0.102255	-0.193393	0.975778
-0.186868	0.286562	0.939661
0.492288	-0.197588	-0.84771
0.898649	0.243347	0.364982
0.416466	-0.156457	0.895588
-0.217089	0.819398	-0.530527
0.414097	0.806864	-0.421301
0.061696	-0.80913	-0.584382
-0.380931	0.651583	-0.655996
0.206504	0.0215051	0.978209
-0.736286	0.21475	-0.64169
0.94094	0.145854	0.305546
0.796362	-0.263845	-0.544236
-0.174646	0.0598893	0.982808
0.168704	-0.557189	-0.813068
0.673187	0.268576	-0.688974
-0.196364	0.118617	-0.97333
-0.0921599	-0.637233	-0.765141
0.75186	-0.0201963	0.659014
0.860128	0.498527	0.107937
-0.501471	0.471048	-0.7257
0.414554	-0.0912166	-0.905442
0.335387	-0.244572	-0.90978
0.657075	-0.252957	-0.710116
-0.168633	0.102061	0.980381
-0.883279	0.229901	-0.408612
0.0499588	-0.0962133	-0.994106
-0.127997	-0.0396348	-0.990982
0.638512	-0.280778	0.716566
-0.884946	0.220163	0.410364
0.141207	-0.818098	0.557472
-0.250065	-0.89932	-0.358736
0.26903	-0.718391	0.641512
0.720053	-0.663301	0.20385
0.467061	0.711923	-0.524422
0.620029	0.0281261	0.784074
-0.191298	-0.841021	-0.506052
0.270491	-0.907894	0.320255
0.062781	7.56037e-05	-0.998027
0.805226	-0.233491	0.545062
0.347828	-0.70367	-0.619568
-0.096291	-0.30431	0.947694
-0.327953	-0.423195	0.844602
0.375077	0.0165935	0.926845
-0.151137	0.806585	0.571471
0.950642	-0.154827	-0.268901
0.536311	0.0951283	0.838642
0.648418	-0.737493	-0.188834
-0.212275	-0.0222603	-0.976956
-0.441811	-0.744465	-0.500574
-0.972194	-0.210717	0.102167
-0.329462	-0.805	-0.493387
-0.934882	0.00660479	0.354896
-0.171695	-0.964408	0.201093
-0.374003	0.745928	0.551101
0.311466	-0.917985	0.245547
0.82243	0.48464	0.29788
0.00142509	0.00105269	0.999998
-0.784482	0.499192	-0.367961
0.121312	0.422436	-0.898238
-0.466297	0.659693	-0.589383
-0.283905	0.472057	0.834602
0.408412	0.0948209	-0.907859
-0.830685	-0.486966	-0.269864
-0.146123	-0.147073	-0.978273
-0.701241	0.0710405	0.709376
-0.423535	0.819179	0.386735
-0.361214	-0.208958	-0.908769
-0.0280416	0.02296	-0.999343
-0.304674	-0.253637	-0.918064
0.402639	0.250588	-0.880391
-0.821121	0.169322	0.545059
0.65977	-0.662282	0.355085
0.608187	-0.788633	-0.0903655
-0.412516	0.669182	-0.618082
0.154863	-0.37845	0.912575
-0.0184751	0.70275	-0.711197
-0.443349	-0.894292	0.0606856
0.0203676	-0.9712	-0.237393
0.951276	-0.167025	0.259186
-0.0409579	-0.258016	-0.965272
0.593789	0.793863	-0.131134
0.0219528	0.0382379	0.999027
-0.739617	0.299494	0.602719
0.32093	-0.286712	0.902663
-0.388235	0.127801	0.912656
-0.812968	0.318904	-0.487219
0.891761	0.150534	-0.426733
-0.727391	-0.194775	0.658001
-0.163828	0.0489909	0.985272
0.540783	-0.776597	0.32319
-0.311311	-0.746715	0.587794
0.248862	-0.689787	-0.679899
0.891509	0.0906882	0.443833
-0.53304	-0.117927	-0.837831
-0.581181	-0.304834	-0.754523
-0.886891	0.37709	0.266884
0.423229	0.204405	-0.882664
